Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	2672.00	14,537	0.0	1.0	4.5	94%	0	0	1
Bookswagon	2741.00	6,375	69.0	1.0258	4	70%	0	0	0
B2A UK	2887.00	6,928	215.0	1.0805	4.5	83%	0	0	0
INFINITE BOOKS	2944.32	282	272.32	1.1019	5	99%	0	0	0
Atlantic Publishers and Distributors	2856.00	14,537	184.0	1.0689	4.5	94%	0	0	1
Peacockbooks	2907.00	2,800	235.0	1.0879	4.5	92%	0	0	0
Bookswagon	3042.00	6,375	370.0	1.1385	4	70%	0	0	0
Sunrise Book store	2961.00	1,356	289.0	1.1082	3.5	61%	0	0	0
Sunrise Book store	3347.00	1,356	675.0	1.2526	3.5	61%	0	0	0
Fast Media 2	3705.69	6,005	1033.69	1.3869	4	72%	0	0	0
Bookswagon	3108.00	6,375	436.0	1.1632	4	70%	0	0	0
