Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MEDIAMATICS	1790.00	608	33.0	1.0188	4	82%	0	0	1
BooksRaja	1757.00	171	0.0	1.0	4.5	85%	0	0	0
Bookswagon	1958.00	6,387	201.0	1.1144	4	70%	0	0	0
Sunrise Book store	1788.00	1,359	31.0	1.0176	3.5	61%	0	0	0
Books-a-zillion	1915.05	89	158.05	1.09	4	82%	0	0	0
Book eHub	2035.00	32	278.0	1.1582	4	72%	0	0	0
Ebookstore	2114.00	522	357.0	1.2032	4.5	85%	0	0	0
ASIAN TREASURES	2190.00	18	433.0	1.2464	4.5	94%	0	0	0
INFINITE BOOKS	2717.55	288	960.55	1.5467	5	99%	0	0	0
Speedy_Books	2859.00	490	1102.0	1.6272	4.5	81%	0	0	0
Sunrise Book store	2122.00	1,359	365.0	1.2077	3.5	61%	0	0	0
Sunrise Book store	2462.00	1,359	705.0	1.4013	3.5	61%	0	0	0
Bookswagon	2778.00	6,387	1021.0	1.5811	4	70%	0	0	0
Sunrise Book store	2746.00	1,359	989.0	1.5629	3.5	61%	0	0	0
Fast Media 2	3236.31	6,006	1479.31	1.842	4	72%	0	0	0
D R	3619.00	12,169	1862.0	2.0598	4	82%	0	0	0
