Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	503.00	17,787	0.0	1.0	4.5	95%	1	0	1
uRead-Store	548.00	25,136	45.0	1.0895	4.5	92%	1	0	0
Comma365	576.00	2,242	73.0	1.1451	4.5	95%	0	0	0
Bookflow	622.11	3,100	119.11	1.2368	3.5	67%	0	0	0
ReadAhead	629.00	213	126.0	1.2505	4	79%	0	0	0
Bookflow	629.10	3,100	126.1	1.2507	3.5	67%	0	0	0
Goodread Bookstore	643.00	579	140.0	1.2783	5	97%	1	0	0
Skycart	580.00	479	77.0	1.1531	4.5	90%	0	0	0
SansRack	699.00	1,050	196.0	1.3897	4.5	94%	0	0	0
A to Z Book House	699.00	1,275	196.0	1.3897	3	46%	0	0	0
Bookflow	629.10	3,100	126.1	1.2507	3.5	67%	0	0	0
