Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
star Book House Hyd	250.00	73	0.0	1.0	3.5	61%	0	0	0
Inetrade India	327.90	3,249	77.9	1.3116	4	75%	0	0	0
Cloudtail India	403.00	1,299,158	153.0	1.612	4.5	92%	1	1	1
MegaOnlineDeals	405.00	187	155.0	1.62	4	79%	0	0	0
dealstar	704.00	6,596	454.0	2.816	4.5	85%	0	0	0
Atlantic Publishers and Distributors	867.00	14,537	617.0	3.468	4.5	94%	0	0	0
Peacockbooks	922.00	2,800	672.0	3.688	4.5	92%	0	0	0
Bookswagon	983.00	6,375	733.0	3.932	4	70%	0	0	0
Sunrise Book store	955.00	1,356	705.0	3.82	3.5	61%	0	0	0
B2A UK	1355.00	6,928	1105.0	5.42	4.5	83%	0	0	0
Bookswagon	983.00	6,375	733.0	3.932	4	70%	0	0	0
Sunrise Book store	1136.00	1,356	886.0	4.544	3.5	61%	0	0	0
