Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	461.00	1,517	0.0	1.0	3.5	67%	0	0	0
World500	468.00	3,248	7.0	1.0152	4	76%	0	0	0
Amazing_Buy	524.00	17,781	63.0	1.1367	4.5	95%	1	0	1
uRead-Store	524.00	25,127	63.0	1.1367	4.5	92%	1	0	0
Inetrade India	521.48	3,249	60.48	1.1312	4	75%	0	0	0
Royal500	624.00	875	163.0	1.3536	4.5	92%	0	0	0
aspire india	544.00	331	83.0	1.18	4	73%	0	0	0
Randomindia	559.00	9	98.0	1.2126	3.5	67%	0	0	0
Goodread Bookstore	650.00	579	189.0	1.41	5	97%	1	0	0
Buy Amazing Books	749.00	3,536	288.0	1.6247	3	51%	0	0	0
Books: The Destiny Maker	874.00	285	413.0	1.8959	4	68%	0	0	0
Sunrise Book store	1474.00	1,356	1013.0	3.1974	3.5	61%	0	0	0
