Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	660.93	3,256	22.93	1.0359	4	75%	0	0	0
Cloudtail India	736.00	1,299,300	98.0	1.1536	4.5	92%	1	1	1
ASIA BOOK POINT	638.00	20	0.0	1.0	3.5	60%	0	0	0
BW ENTERPRISES	732.00	44	94.0	1.1473	4	79%	0	0	0
MK BOOKS INDIA	975.00	2,249	337.0	1.5282	2.5	34%	0	0	0
A to Z Book House	975.00	1,275	337.0	1.5282	3	45%	0	0	0
Booksmandi	975.00	2,531	337.0	1.5282	4.5	89%	0	0	0
Sunrise Book store	1255.00	1,360	617.0	1.9671	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1183.00	14,540	545.0	1.8542	4.5	94%	0	0	0
Peacockbooks	1235.00	2,801	597.0	1.9357	4.5	92%	0	0	0
Bookswagon	1388.00	6,386	750.0	2.1755	4	70%	0	0	0
Atlantic Publishers and Distributors	1394.00	14,540	756.0	2.185	4.5	94%	0	0	0
Bookswagon	1407.00	6,386	769.0	2.2053	4	70%	0	0	0
Sunrise Book store	1298.00	1,360	660.0	2.0345	3.5	61%	0	0	0
Sunrise Book store	1325.00	1,360	687.0	2.0768	3.5	61%	0	0	0
INFINITE BOOKS	1567.49	289	929.49	2.4569	5	99%	0	0	0
Fast Media 2	1775.71	6,006	1137.71	2.7832	4	72%	0	0	0
etohfa	3608.00	23	2970.0	5.6552	5	100%	0	0	0
