Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	659.00	1,516	0.0	1.0	3.5	67%	0	0	0
Cloudtail India	740.00	1,299,156	81.0	1.1229	4.5	92%	1	1	1
Amazing_Buy	792.71	17,781	133.71	1.2029	4.5	95%	1	0	0
uRead-Store	792.71	25,127	133.71	1.2029	4.5	92%	1	0	0
Inetrade India	717.71	3,249	58.71	1.0891	4	75%	0	0	0
Royal500	819.00	875	160.0	1.2428	4.5	92%	0	0	0
AskTech Books	753.00	2	94.0	1.1426	2.5	50%	0	0	0
MK BOOKS INDIA	849.00	2,245	190.0	1.2883	2.5	34%	0	0	0
HERITAGE PUBLISHERS	949.00	783	290.0	1.4401	4.5	94%	0	0	0
Suryan Books	849.00	39	190.0	1.2883	4.5	95%	0	0	0
Atlantic Publishers and Distributors	1312.00	14,537	653.0	1.9909	4.5	94%	0	0	0
Bookswagon	1337.00	6,375	678.0	2.0288	4	70%	0	0	0
Bookswagon	1341.00	6,375	682.0	2.0349	4	70%	0	0	0
Sunrise Book store	1256.00	1,356	597.0	1.9059	3.5	61%	0	0	0
B2A UK	1439.00	6,928	780.0	2.1836	4.5	83%	0	0	0
Sunrise Book store	1260.00	1,356	601.0	1.912	3.5	61%	0	0	0
JustBuyBooks	1455.00	26	796.0	2.2079	3.5	69%	0	0	0
Sunrise Book store	1556.00	1,356	897.0	2.3612	3.5	61%	0	0	0
Fast Media 2	1740.23	6,005	1081.23	2.6407	4	72%	0	0	0
INFINITE BOOKS	1745.74	282	1086.74	2.6491	5	99%	0	0	0
