Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bippen Sales	180.00	1	0.0	1.0	4	100%	0	0	0
Book Darbar	189.00	1	9.0	1.05	1	0%	0	0	0
BooksXpert	235.00	14	55.0	1.3056	4.5	79%	0	0	1
MM Books Shop	200.00	4	20.0	1.1111	5	100%	0	0	0
famous_Books	269.00	4	89.0	1.4944	4.5	75%	0	0	0
NITIN X BOOK STORE	199.00		19.0	1.1056			0	0	0
Book tree	199.00		19.0	1.1056			0	0	0
HOME BOOK STORE	199.00	1	19.0	1.1056	1	0%	0	0	0
MAA SHARDA BOOK STORE	200.00		20.0	1.1111			0	0	0
A K BOOK	199.00	1	19.0	1.1056	1	0%	0	0	0
Universal Book Point	258.00	3	78.0	1.4333	3.5	67%	0	0	0
BOOKS BOOKS INDIA	240.00	56	60.0	1.3333	3.5	55%	0	0	0
Read factor	363.00	1,530	183.0	2.0167	3.5	67%	0	0	0
Rachna Associate	299.00		119.0	1.6611			0	0	0
Buy Amazing Books	385.00	3,557	205.0	2.1389	3	51%	0	0	0
uRead-Store	416.00	25,141	236.0	2.3111	4.5	92%	1	0	0
Amazing_Buy	416.00	17,788	236.0	2.3111	4.5	95%	1	0	0
PKS RETAIL	416.00	4	236.0	2.3111	5	100%	0	0	0
Inetrade India	359.84	3,254	179.84	1.9991	4	75%	0	0	0
ABRB	440.00	60	260.0	2.4444	4	82%	0	0	0
R-our Book	412.00	1,305	232.0	2.2889	4	77%	0	0	0
Prism Books Pvt Ltd	426.00	1,014	246.0	2.3667	4.5	83%	0	0	0
AskTech Books	416.00	2	236.0	2.3111	2.5	50%	0	0	0
RSONS	406.00	481	226.0	2.2556	4.5	84%	0	0	0
Goodread Bookstore	495.00	579	315.0	2.75	5	97%	1	0	0
SRBOOKWORLD	499.00	404	319.0	2.7722	4.5	93%	0	0	0
Randomindia	424.00	9	244.0	2.3556	3.5	67%	0	0	0
Indian Gallery	270.00	471	90.0	1.5	3	52%	0	0	0
W S Retaill	508.00	34	328.0	2.8222	3.5	68%	0	0	0
S B T books	509.00	113	329.0	2.8278	4.5	88%	0	0	0
Comma365	471.00	2,242	291.0	2.6167	4.5	95%	0	0	0
SBM Enterprises	423.50	48	243.5	2.3528	4	75%	0	0	0
The Bookhive	440.00	43	260.0	2.4444	4	80%	0	0	0
HERITAGE PUBLISHERS	517.00	783	337.0	2.8722	4.5	94%	0	0	0
BW ENTERPRISES	424.00	44	244.0	2.3556	4	79%	0	0	0
