Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fair N Frank Book Seller	335.00	148	0.0	1.0	4	81%	0	0	0
Bookestaan	480.00	21	145.0	1.4328	3.5	52%	1	0	1
Cloudtail India	483.00	1,299,156	148.0	1.4418	4.5	92%	1	1	0
MSB Book Store	489.00	1	154.0	1.4597	1	0%	0	0	0
HSS TRADERS	409.00	43	74.0	1.2209	4	73%	0	0	0
DONE DEAL	500.00	327	165.0	1.4925	4.5	98%	0	0	0
BookPlazza	520.00	8	185.0	1.5522	2.5	25%	1	0	0
SRS Book	529.00	80	194.0	1.5791	4	74%	0	0	0
Sultan Chand and Sons,Since 1950	590.00	23	255.0	1.7612	4	80%	0	0	0
Raaj Book Point	590.00	5	255.0	1.7612	5	100%	0	0	0
SOMYA BOOKS	600.00	54	265.0	1.791	3.5	59%	0	0	0
Sai Book House	585.00	44	250.0	1.7463	4	73%	0	0	0
ALL INDIA BOOK STORE	786.00	9	451.0	2.3463	3.5	67%	0	0	0
Narang's Books	1199.00		864.0	3.5791			0	0	0
