Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	902.00	1,299,275	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	968.00	14,540	66.0	1.0732	4.5	94%	0	0	0
Bookswagon	974.00	6,387	72.0	1.0798	4	70%	0	0	0
Peacockbooks	930.00	2,801	28.0	1.031	4.5	92%	0	0	0
Bookswagon	1111.00	6,387	209.0	1.2317	4	70%	0	0	0
Fast Media 2	1121.02	6,006	219.02	1.2428	4	72%	0	0	0
Sunrise Book store	978.00	1,359	76.0	1.0843	3.5	61%	0	0	0
SmartGlobal	1602.00	213	700.0	1.7761	3	49%	0	0	0
Fast Media 2	1711.24	6,006	809.24	1.8972	4	72%	0	0	0
etohfa	2131.00	23	1229.0	2.3625	5	100%	0	0	0
Sunrise Book store	1225.00	1,359	323.0	1.3581	3.5	61%	0	0	0
