Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Aaditya BOOK SERVICE	2999.00	66	0.0	1.0	4	73%	0	0	0
SmartGlobal	3207.00	212	208.0	1.0694	3	50%	0	0	1
B2A UK	3324.00	6,928	325.0	1.1084	4.5	83%	0	0	0
Atlantic Publishers and Distributors	3332.00	14,537	333.0	1.111	4.5	94%	0	0	0
Peacockbooks	3406.00	2,800	407.0	1.1357	4.5	92%	0	0	0
Bookswagon	3499.00	6,375	500.0	1.1667	4	70%	0	0	0
Sunrise Book store	3422.00	1,356	423.0	1.141	3.5	61%	0	0	0
Bookswagon	3678.00	6,375	679.0	1.2264	4	70%	0	0	0
Sunrise Book store	3612.00	1,356	613.0	1.2044	3.5	61%	0	0	0
Bookswagon	3682.00	6,375	683.0	1.2277	4	70%	0	0	0
Sunrise Book store	4002.00	1,356	1003.0	1.3344	3.5	61%	0	0	0
