Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	789.00	3,268	0.0	1.0	4	76%	0	0	0
Cloudtail India	1276.00	1,299,236	487.0	1.6172	4.5	92%	1	1	1
uRead-Store	1277.00	25,136	488.0	1.6185	4.5	92%	1	0	0
Amazing_Buy	1277.00	17,787	488.0	1.6185	4.5	95%	1	0	0
Atlantic Publishers and Distributors	1503.00	14,538	714.0	1.9049	4.5	94%	0	0	0
Peacockbooks	1590.00	2,801	801.0	2.0152	4.5	92%	0	0	0
Sunrise Book store	1844.00	1,358	1055.0	2.3371	3.5	61%	0	0	0
B2A UK	2183.00	6,928	1394.0	2.7668	4.5	83%	0	0	0
Fast Media 2	2666.45	6,006	1877.45	3.3795	4	72%	0	0	0
INFINITE BOOKS	2839.41	287	2050.41	3.5987	5	99%	0	0	0
Atlantic Publishers and Distributors	2046.00	14,538	1257.0	2.5932	4.5	94%	0	0	0
SmartGlobal	2911.00	212	2122.0	3.6895	3	50%	0	0	0
etohfa	4620.00	23	3831.0	5.8555	5	100%	0	0	0
