Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DCDistributors	490.00	5	0.0	1.0	4	80%	0	0	0
PrathamVir Book Store	570.00	25	80.0	1.1633	3	52%	0	0	1
R Rare Books	625.00	2	135.0	1.2755	5	100%	1	0	0
Avalon Shop	625.00	14	135.0	1.2755	5	100%	1	0	0
A&P Solutions	570.00		80.0	1.1633			0	0	0
RADHEY BOOK STORE	595.00	7	105.0	1.2143	2.5	43%	0	0	0
Cloudtail India	858.00	1,299,237	368.0	1.751	4.5	92%	1	1	0
INFINITE BOOKS	992.02	287	502.02	2.0245	5	99%	0	0	0
VIVA MARKETING	1063.00	113	573.0	2.1694	4	67%	0	0	0
Source Books Pvt Ltd	1139.00	1,125	649.0	2.3245	4	82%	0	0	0
Atlantic Publishers and Distributors	1119.00	14,538	629.0	2.2837	4.5	94%	0	0	0
Peacockbooks	1171.00	2,801	681.0	2.3898	4.5	92%	0	0	0
Bookswagon	1253.00	6,382	763.0	2.5571	4	70%	0	0	0
uRead-Store	1377.00	25,138	887.0	2.8102	4.5	92%	1	0	0
Sunrise Book store	1219.00	1,358	729.0	2.4878	3.5	61%	0	0	0
MK BOOKS INDIA	1422.00	2,247	932.0	2.902	2.5	34%	0	0	0
Books-a-zillion	1423.15	89	933.15	2.9044	4	82%	0	0	0
SmartGlobal	1530.00	212	1040.0	3.1224	3	50%	0	0	0
B2A UK	1598.00	6,928	1108.0	3.2612	4.5	83%	0	0	0
SAI BOOKS	1402.00	181	912.0	2.8612	3	46%	0	0	0
Bookswagon	1250.00	6,382	760.0	2.551	4	70%	0	0	0
Atlantic Publishers and Distributors	1296.00	14,538	806.0	2.6449	4.5	94%	0	0	0
Peacockbooks	1256.00	2,801	766.0	2.5633	4.5	92%	0	0	0
Bookswagon	1379.00	6,382	889.0	2.8143	4	70%	0	0	0
Sunrise Book store	1220.00	1,358	730.0	2.4898	3.5	61%	0	0	0
Bookswagon	1419.00	6,382	929.0	2.8959	4	70%	0	0	0
Sunrise Book store	1446.00	1,358	956.0	2.951	3.5	61%	0	0	0
Sunrise Book store	1423.00	1,358	933.0	2.9041	3.5	61%	0	0	0
Fast Media 2	1773.13	6,006	1283.13	3.6186	4	72%	0	0	0
