Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
City Books Online	450.00	88	0.0	1.0	4.5	93%	0	0	1
MILLENNIALS MEDIA	1312.98	38	862.98	2.9177	5	100%	0	0	0
INFINITE BOOKS	1320.67	283	870.67	2.9348	5	99%	0	0	0
Atlantic Publishers and Distributors	1398.00	14,537	948.0	3.1067	4.5	94%	0	0	0
Peacockbooks	1357.00	2,801	907.0	3.0156	4.5	92%	0	0	0
Bookswagon	1398.00	6,376	948.0	3.1067	4	70%	0	0	0
Sunrise Book store	1316.00	1,356	866.0	2.9244	3.5	61%	0	0	0
SmartGlobal	1690.00	212	1240.0	3.7556	3	50%	0	0	0
D R	2095.00	12,167	1645.0	4.6556	4	82%	0	0	0
Fast Media 2	2122.36	6,005	1672.36	4.7164	4	72%	0	0	0
Bookswagon	1398.00	6,376	948.0	3.1067	4	70%	0	0	0
Atlantic Publishers and Distributors	1389.00	14,537	939.0	3.0867	4.5	94%	0	0	0
Peacockbooks	1441.00	2,801	991.0	3.2022	4.5	92%	0	0	0
Bookswagon	1490.00	6,376	1040.0	3.3111	4	70%	0	0	0
Bookswagon	1596.00	6,376	1146.0	3.5467	4	70%	0	0	0
Sunrise Book store	1493.00	1,356	1043.0	3.3178	3.5	61%	0	0	0
Bookswagon	1713.00	6,376	1263.0	3.8067	4	70%	0	0	0
Sunrise Book store	1648.00	1,356	1198.0	3.6622	3.5	61%	0	0	0
etohfa	2587.00	23	2137.0	5.7489	5	100%	0	0	0
