Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SUMANGALAM RETAILERS PVT LTD	899.00	16	2-6 days	0.0	1.0	4	75%	0	0	1	2020-08-31 23:34:50.227734
AK Mart India	949.00	49		50.0	1.0556	4.5	97%	0	0	0	2020-08-31 23:34:50.227734
