Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
KIDA Retail Private Ltd	699.00			0.0	1.0	4	75%	1	0	1	2020-08-27 13:17:08.944706
The Astrum	749.00	16		50.0	1.0715	4.5	88%	1	0	0	2020-08-27 13:17:08.944706
