Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
A H Creation	1290.00	82		0.0	1.0	4.5	92%	1	0	1	2020-08-27 13:17:08.944706
A H Creation	1365.00	82	5-7 days	75.0	1.0581	4.5	92%	0	0	1	2020-08-27 13:17:08.944706
