Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1049.00	70		0.0	1.0	4	82%	1	0	1	2020-07-28 22:13:51.443548
Autonx	1049.00	224	8-9 days	0.0	1.0	4.5	90%	0	0	0	2020-07-28 22:13:51.443548
Supreme Sports & Uniforms	1120.00	62		71.0	1.0677	4.5	87%	0	0	0	2020-07-28 22:13:51.443548
VIP World	1240.00		10-12 days	191.0	1.1821			0	0	0	2020-07-28 22:13:51.443548
SUMITRA SALES AND MARKETING	1430.00		8-9 days	381.0	1.3632			0	0	0	2020-07-28 22:13:51.443548
Harricane	1500.00		7-8 days	451.0	1.4299	3.5	66%	0	0	0	2020-07-28 22:13:51.443548
The Skool Shoppe	1635.00			586.0	1.5586			0	0	0	2020-07-28 22:13:51.443548
