Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
INFOCOM LTD	1125.00	58	7-8 days	0.0	1.0	4	81%	0	0	1	2020-07-28 22:13:51.443548
Cloudtail India	1179.00			54.0	1.048	4.5	90%	1	1	0	2020-07-28 22:13:51.443548
INFOCOM LTD	1251.00	58	7-8 days	126.0	1.112	4	81%	0	0	1	2020-07-28 22:13:51.443548
