Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SSTZ	1098.00	91		0.0	1.0	4	77%	1	0	1	2020-07-28 22:13:51.443548
DEALS AMAZING	1188.00			90.0	1.082	4	80%	1	0	0	2020-07-28 22:13:51.443548
World Market	1289.00	38		191.0	1.174	4.5	93%	1	0	0	2020-07-28 22:13:51.443548
BAG STREET	1299.00	378		201.0	1.1831	4.5	91%	1	0	0	2020-07-28 22:13:51.443548
SPORTS N FITNESS	1300.00	44		202.0	1.184	2.5	31%	0	0	0	2020-07-28 22:13:51.443548
NAMO DIGITAL INDIA	1299.00	106	5-6 days	201.0	1.1831	4	82%	0	0	0	2020-07-28 22:13:51.443548
