Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
E-Shop Retail	1028.00	84		0.0	1.0	4.5	88%	1	0	1	2020-08-30 19:23:39.678557
Olympia Industries Ltd	1227.00			199.0	1.1936	4.5	89%	1	0	0	2020-08-30 19:23:39.678557
Cloudtail India	1408.00			380.0	1.3696	4.5	89%	1	1	0	2020-08-30 19:23:39.678557
