Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
estore9	760.00	96		0.0	1.0	3.5	69%	1	0	1	2020-08-26 21:20:06.951939
WORLD OF LAPTOP	760.00	60	6-10 days	0.0	1.0	4.5	87%	0	0	0	2020-08-26 21:20:06.951939
eClinic	999.00	142		239.0	1.3145	5	100%	1	0	0	2020-08-26 21:20:06.951939
