Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
RadhaKrishna	1260.00		10-12 days	0.0	1.0			0	0	0	2020-08-26 21:20:06.951939
Catchy Bags	1265.00			5.0	1.004	4.5	94%	1	0	1	2020-08-26 21:20:06.951939
