Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	1625.00			0.0	1.0	4.5	89%	1	1	1	2020-07-14 01:13:57.569266
Time to Strike	1625.00	98		0.0	1.0	3.5	65%	1	0	0	2020-07-14 01:13:57.569266
DIGI AGE	1625.00	49	5-6 days	0.0	1.0	4.5	86%	0	0	0	2020-07-14 01:13:57.569266
IT Peripherals Deals	1625.00	70	7-8 days	0.0	1.0	4.5	79%	0	0	0	2020-07-14 01:13:57.569266
The Best Dealzz	1650.00	35	7-8 days	25.0	1.0154	4.5	88%	0	0	0	2020-07-14 01:13:57.569266
SIDDHIVINAYAKGANESHA	1850.00	56	7-8 days	225.0	1.1385	3.5	72%	0	0	0	2020-07-14 01:13:57.569266
