Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Backpack World	770.00			0.0	1.0	4.5	89%	1	0	1	2020-07-23 21:39:57.963175
J S A	985.00	84		215.0	1.2792	3.5	69%	0	0	0	2020-07-23 21:39:57.963175
