Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
TheReliableStore	8668.00	872		0.0	1.0	4	75%	1	0	1	2020-07-30 11:28:49.623825
GadgetZone2020	8670.00			2.0	1.0002	4.5	85%	1	0	0	2020-07-30 11:28:49.623825
Industrus Style	8700.00	7		32.0	1.0037	3.5	71%	0	0	0	2020-07-30 11:28:49.623825
