Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Deals7x24	1499.00	44	12-13 days	0.0	1.0	4	74%	0	0	0	2020-07-24 05:45:56.811152
Cloudtail India	1530.00			31.0	1.0207	4.5	90%	1	1	1	2020-07-24 05:45:56.811152
E-TECH RETAIL	1599.00	1	12-13 days	100.0	1.0667	5	100%	0	0	0	2020-07-24 05:45:56.811152
