Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Harricane	1768.00	249		0.0	1.0	3.5	65%	1	0	1	2020-07-17 02:03:29.613634
rockstarriyaz	1890.00	221		122.0	1.069	4	77%	1	0	0	2020-07-17 02:03:29.613634
Verizoni LLC	1965.00			197.0	1.1114	3.5	71%	1	0	0	2020-07-17 02:03:29.613634
Verizoni LLC	1965.00		5-6 days	197.0	1.1114	3.5	71%	0	0	0	2020-07-17 02:03:29.613634
