Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Future Forward India	26500.00	288		0.0	1.0	4	77%	1	0	1	2020-07-17 02:03:29.613634
TheReliableStore	26800.00	864		300.0	1.0113	4	79%	1	0	0	2020-07-17 02:03:29.613634
