Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1049.00			0.0	1.0	4.5	89%	1	1	1	2020-08-01 08:04:39.333636
Atlantic LLC	1049.00	70		0.0	1.0	4	82%	1	0	0	2020-08-01 08:04:39.333636
