Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Rastogi Bag House	1120.00	19	11-15 days	0.0	1.0	4	74%	0	0	0	2020-08-01 08:04:39.333636
Atlantic LLC	1140.00	70		20.0	1.0179	4	82%	1	0	1	2020-08-01 08:04:39.333636
Cloudtail India	1149.00			29.0	1.0259	4.5	89%	1	1	0	2020-08-01 08:04:39.333636
Olympia Industries Ltd	1393.00			273.0	1.2437	4.5	89%	1	0	0	2020-08-01 08:04:39.333636
Discount Junction	1949.00	417		829.0	1.7402	3.5	61%	0	0	0	2020-08-01 08:04:39.333636
Timex Avtansh	1949.00	2		829.0	1.7402	5	100%	0	0	0	2020-08-01 08:04:39.333636
