Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	896.00			0.0	1.0	4.5	89%	1	1	1	2020-08-01 08:04:39.333636
Ppj bags	1600.00	93	11-15 days	704.0	1.7857	4	79%	0	0	0	2020-08-01 08:04:39.333636
