Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Harissons Bags	2069.00	856		0.0	1.0	4	75%	1	0	1	2020-08-27 21:22:38.107181
Harissons Bags	2069.00	856	5-6 days	0.0	1.0	4	75%	0	0	1	2020-08-27 21:22:38.107181
gsienterprises	2299.00	6	6-8 days	230.0	1.1112	3	50%	0	0	0	2020-08-27 21:22:38.107181
