Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	799.00			0.0	1.0	4.5	88%	1	1	1	2020-08-01 20:06:56.799803
iStuff365	979.00			180.0	1.2253	4.5	86%	1	0	0	2020-08-01 20:06:56.799803
