Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	2072.00			0.0	1.0	4.5	89%	1	1	1	2020-07-15 17:18:49.226487
Atlantic LLC	2072.00	70		0.0	1.0	4	83%	1	0	0	2020-07-15 17:18:49.226487
TPS Technologies	2149.00			77.0	1.0372	4.5	89%	1	0	0	2020-07-15 17:18:49.226487
