Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BAG STREET	1026.00	377		0.0	1.0	4.5	91%	1	0	1	2020-07-24 23:19:10.371846
Cloud retail india	1199.00	10		173.0	1.1686	4	80%	0	0	0	2020-07-24 23:19:10.371846
Traders JM	1199.00	13	10-11 days	173.0	1.1686	5	100%	0	0	0	2020-07-24 23:19:10.371846
