Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1935.00	70		0.0	1.0	4	82%	1	0	1	2020-08-29 03:44:06.907267
Alepa Technologies	1939.00	171		4.0	1.0021	4	79%	1	0	0	2020-08-29 03:44:06.907267
TPS Technologies	1940.00			5.0	1.0026	4.5	90%	1	0	0	2020-08-29 03:44:06.907267
Appario Retail Private Ltd	2026.00			91.0	1.047	4.5	88%	1	1	0	2020-08-29 03:44:06.907267
